date,team,opponent,goals_for,goals_against,match_type,tournament,country
2021-06-08,El Salvador,Antigua and Barbuda,3,0,home,FIFA World Cup qualification,El Salvador
2021-06-09,South Korea,Sri Lanka,5,0,home,FIFA World Cup qualification,South Korea
2021-06-09,United States,Costa Rica,4,0,home,Friendly,United States
2021-06-09,Niger,Congo,0,1,home,Friendly,Turkey
2021-06-09,Turkmenistan,Lebanon,3,2,home,FIFA World Cup qualification,South Korea
2021-06-09,Portugal,Israel,4,0,home,Friendly,Portugal
2021-06-10,Estonia,Latvia,2,1,home,Baltic Cup,Estonia
2021-06-10,South Africa,Uganda,3,2,home,Friendly,South Africa
2021-06-11,DR Congo,Mali,1,1,home,Friendly,Tunisia
2021-06-11,United Arab Emirates,Indonesia,5,0,home,FIFA World Cup qualification,United Arab Emirates
2021-06-11,Saudi Arabia,Singapore,3,0,home,FIFA World Cup qualification,Saudi Arabia
2021-06-11,Italy,Turkey,3,0,home,UEFA Euro,Italy
2021-06-11,Tunisia,Algeria,0,2,home,Friendly,Tunisia
2021-06-11,Mauritania,Liberia,1,0,home,Friendly,Tunisia
2021-06-11,Kosovo,Gambia,1,0,home,Friendly,Turkey
2021-06-11,Guinea,Niger,2,1,home,Friendly,Turkey
2021-06-11,Japan,Serbia,1,0,home,Kirin Challenge Cup,Japan
2021-06-11,Kuwait,Jordan,0,0,home,FIFA World Cup qualification,Kuwait
2021-06-11,Myanmar,Kyrgyzstan,1,8,home,FIFA World Cup qualification,Japan
2021-06-11,Philippines,Guam,3,0,home,FIFA World Cup qualification,United Arab Emirates
2021-06-11,China,Maldives,5,0,home,FIFA World Cup qualification,United Arab Emirates
2021-06-11,Nepal,Australia,0,3,home,FIFA World Cup qualification,Kuwait
2021-06-11,Malaysia,Vietnam,1,2,home,FIFA World Cup qualification,United Arab Emirates
2021-06-11,Hong Kong,Iraq,0,1,home,FIFA World Cup qualification,Iran
2021-06-11,Yemen,Uzbekistan,0,1,home,FIFA World Cup qualification,Saudi Arabia
2021-06-11,Afghanistan,Oman,1,2,home,FIFA World Cup qualification,Qatar
2021-06-11,Cambodia,Iran,0,10,home,FIFA World Cup qualification,Bahrain
2021-06-12,Mexico,Honduras,0,0,home,Friendly,United States
2021-06-12,Haiti,Canada,0,1,home,FIFA World Cup qualification,Haiti
2021-06-12,Panama,Curaçao,2,1,home,FIFA World Cup qualification,Panama
2021-06-12,Saint Kitts and Nevis,El Salvador,0,4,home,FIFA World Cup qualification,Saint Kitts and Nevis
2021-06-12,Ghana,Ivory Coast,0,0,home,Friendly,Ghana
2021-06-12,Morocco,Burkina Faso,1,0,home,Friendly,Morocco
2021-06-12,Wales,Switzerland,1,1,home,UEFA Euro,Wales
2021-06-12,Denmark,Finland,0,1,home,UEFA Euro,Denmark
2021-06-12,Russia,Belgium,0,3,home,UEFA Euro,Russia
2021-06-13,Brazil,Venezuela,3,0,home,Copa América,Brazil
2021-06-13,England,Croatia,1,0,home,UEFA Euro,England
2021-06-13,Colombia,Ecuador,1,0,home,Copa América,Brazil
2021-06-13,Netherlands,Ukraine,3,2,home,UEFA Euro,Netherlands
2021-06-13,Sudan,Zambia,0,1,home,Friendly,Sudan
2021-06-13,Tanzania,Malawi,2,0,home,Friendly,Tanzania
2021-06-13,South Korea,Lebanon,2,1,home,FIFA World Cup qualification,South Korea
2021-06-13,Austria,North Macedonia,3,1,home,UEFA Euro,Romania
2021-06-14,Libya,Liberia,0,1,home,Friendly,Tunisia
2021-06-14,Scotland,Czech Republic,0,2,home,UEFA Euro,Scotland
2021-06-14,Poland,Slovakia,1,2,home,UEFA Euro,Russia
2021-06-14,Spain,Sweden,0,0,home,UEFA Euro,Spain
2021-06-14,Argentina,Chile,1,1,home,Copa América,Brazil
2021-06-14,Paraguay,Bolivia,3,1,home,Copa América,Brazil
2021-06-15,Tunisia,Mali,1,0,home,Friendly,Tunisia
2021-06-15,El Salvador,Saint Kitts and Nevis,2,0,home,FIFA World Cup qualification,El Salvador
2021-06-15,Djibouti,Somalia,1,0,home,Friendly,Djibouti
2021-06-15,Curaçao,Panama,0,0,home,FIFA World Cup qualification,Curaçao
2021-06-15,Germany,France,0,1,home,UEFA Euro,Germany
2021-06-15,Kuwait,Taiwan,2,1,home,FIFA World Cup qualification,Kuwait
2021-06-15,Sierra Leone,Benin,1,0,home,African Cup of Nations qualification,Guinea
2021-06-15,United Arab Emirates,Vietnam,3,2,home,FIFA World Cup qualification,United Arab Emirates
2021-06-15,Hungary,Portugal,0,3,home,UEFA Euro,Hungary
2021-06-15,Thailand,Malaysia,0,1,home,FIFA World Cup qualification,United Arab Emirates
2021-06-15,Canada,Haiti,3,0,home,FIFA World Cup qualification,United States
2021-06-15,Tajikistan,Myanmar,4,0,home,FIFA World Cup qualification,Japan
2021-06-15,China,Syria,3,1,home,FIFA World Cup qualification,China
2021-06-15,Australia,Jordan,1,0,home,FIFA World Cup qualification,Kuwait
2021-06-15,Bahrain,Hong Kong,4,0,home,FIFA World Cup qualification,Bahrain
2021-06-15,Iran,Iraq,1,0,home,FIFA World Cup qualification,Iran
2021-06-15,Philippines,Maldives,1,1,home,FIFA World Cup qualification,China
2021-06-15,Saudi Arabia,Uzbekistan,3,0,home,FIFA World Cup qualification,Saudi Arabia
2021-06-15,Bangladesh,Oman,0,3,home,FIFA World Cup qualification,Qatar
2021-06-15,India,Afghanistan,1,1,home,FIFA World Cup qualification,Qatar
2021-06-15,Palestine,Yemen,3,0,home,FIFA World Cup qualification,Saudi Arabia
2021-06-15,Japan,Kyrgyzstan,5,1,home,FIFA World Cup qualification,Japan
2021-06-16,Turkey,Wales,0,2,home,UEFA Euro,Azerbaijan
2021-06-16,Italy,Switzerland,3,0,home,UEFA Euro,Italy
2021-06-16,Russia,Finland,1,0,home,UEFA Euro,Russia
2021-06-17,Denmark,Belgium,1,2,home,UEFA Euro,Denmark
2021-06-17,Ukraine,North Macedonia,2,1,home,UEFA Euro,Romania
2021-06-17,Netherlands,Austria,2,0,home,UEFA Euro,Netherlands
2021-06-17,Colombia,Venezuela,0,0,home,Copa América,Brazil
2021-06-17,Brazil,Peru,4,0,home,Copa América,Brazil
2021-06-17,Algeria,Liberia,5,1,home,Friendly,Algeria
2021-06-18,Argentina,Uruguay,1,0,home,Copa América,Brazil
2021-06-18,Chile,Bolivia,1,0,home,Copa América,Brazil
2021-06-18,England,Scotland,0,0,home,UEFA Euro,England
2021-06-18,Croatia,Czech Republic,1,1,home,UEFA Euro,Scotland
2021-06-18,Sweden,Slovakia,1,0,home,UEFA Euro,Russia
2021-06-19,Spain,Poland,1,1,home,UEFA Euro,Spain
2021-06-19,Hungary,France,1,1,home,UEFA Euro,Hungary
2021-06-19,Germany,Portugal,4,2,home,UEFA Euro,Germany
2021-06-19,Libya,Sudan,0,1,home,Arab Cup qualification,Qatar
2021-06-20,Oman,Somalia,2,1,home,Arab Cup qualification,Qatar
2021-06-20,Venezuela,Ecuador,2,2,home,Copa América,Brazil
2021-06-20,Colombia,Peru,1,2,home,Copa América,Brazil
2021-06-20,Italy,Wales,1,0,home,UEFA Euro,Italy
2021-06-20,Switzerland,Turkey,3,1,home,UEFA Euro,Azerbaijan
2021-06-21,Denmark,Russia,4,1,home,UEFA Euro,Denmark
2021-06-21,Finland,Belgium,0,2,home,UEFA Euro,Russia
2021-06-21,Netherlands,North Macedonia,3,0,home,UEFA Euro,Netherlands
2021-06-21,Ukraine,Austria,0,1,home,UEFA Euro,Romania
2021-06-21,Uruguay,Chile,1,1,home,Copa América,Brazil
2021-06-21,Argentina,Paraguay,1,0,home,Copa América,Brazil
2021-06-22,England,Czech Republic,1,0,home,UEFA Euro,England
2021-06-22,Scotland,Croatia,1,3,home,UEFA Euro,Scotland
2021-06-22,Mauritania,Yemen,2,0,home,Arab Cup qualification,Qatar
2021-06-23,Brazil,Colombia,2,1,home,Copa América,Brazil
2021-06-23,Lebanon,Djibouti,1,0,home,Arab Cup qualification,Qatar
2021-06-23,Ecuador,Peru,2,2,home,Copa América,Brazil
2021-06-23,Germany,Hungary,2,2,home,UEFA Euro,Germany
2021-06-23,Sweden,Poland,3,2,home,UEFA Euro,Russia
2021-06-23,Spain,Slovakia,5,0,home,UEFA Euro,Spain
2021-06-23,Portugal,France,2,2,home,UEFA Euro,Hungary
2021-06-24,Bolivia,Uruguay,0,2,home,Copa América,Brazil
2021-06-24,Chile,Paraguay,0,2,home,Copa América,Brazil
2021-06-24,Palestine,Comoros,5,1,home,Arab Cup qualification,Qatar
2021-06-25,Bahrain,Kuwait,2,0,home,Arab Cup qualification,Qatar
2021-06-26,Wales,Denmark,0,4,home,UEFA Euro,Netherlands
2021-06-26,Italy,Austria,2,1,home,UEFA Euro,England
2021-06-27,El Salvador,Guatemala,0,0,home,Friendly,United States
2021-06-27,Venezuela,Peru,0,1,home,Copa América,Brazil
2021-06-27,Netherlands,Czech Republic,0,2,home,UEFA Euro,Hungary
2021-06-27,Belgium,Portugal,1,0,home,UEFA Euro,Spain
2021-06-27,Brazil,Ecuador,1,1,home,Copa América,Brazil
2021-06-28,Argentina,Bolivia,4,1,home,Copa América,Brazil
2021-06-28,Croatia,Spain,3,5,home,UEFA Euro,Denmark
2021-06-28,France,Switzerland,3,3,home,UEFA Euro,Romania
2021-06-28,Uruguay,Paraguay,1,0,home,Copa América,Brazil
2021-06-29,England,Germany,2,0,home,UEFA Euro,England
2021-06-29,Sweden,Ukraine,1,2,home,UEFA Euro,Scotland
2021-06-30,Mexico,Panama,3,0,home,Friendly,United States
2021-07-02,Switzerland,Spain,1,1,home,UEFA Euro,Russia
2021-07-02,Belgium,Italy,1,2,home,UEFA Euro,Germany
2021-07-02,Peru,Paraguay,3,3,home,Copa América,Brazil
2021-07-02,Brazil,Chile,1,0,home,Copa América,Brazil
2021-07-02,Haiti,Saint Vincent and the Grenadines,6,1,home,Gold Cup qualification,United States
2021-07-02,Trinidad and Tobago,Montserrat,6,1,home,Gold Cup qualification,United States
2021-07-02,Bermuda,Barbados,8,1,home,Gold Cup qualification,United States
2021-07-03,Guadeloupe,Bahamas,2,0,home,Gold Cup qualification,United States
2021-07-03,Cuba,French Guiana,0,3,home,Gold Cup qualification,United States
2021-07-03,Guatemala,Guyana,4,0,home,Gold Cup qualification,United States
2021-07-03,Argentina,Ecuador,3,0,home,Copa América,Brazil
2021-07-03,Ukraine,England,0,4,home,UEFA Euro,Italy
2021-07-03,Mexico,Nigeria,4,0,home,Friendly,United States
2021-07-03,Czech Republic,Denmark,1,2,home,UEFA Euro,Azerbaijan
2021-07-03,Uruguay,Colombia,0,0,home,Copa América,Brazil
2021-07-04,Qatar,El Salvador,1,0,home,Friendly,Croatia
2021-07-05,Brazil,Peru,1,0,home,Copa América,Brazil
2021-07-06,Eswatini,Lesotho,3,1,home,COSAFA Cup,South Africa
2021-07-06,South Africa,Botswana,1,0,home,COSAFA Cup,South Africa
2021-07-06,Guatemala,Guadeloupe,1,1,home,Gold Cup qualification,United States
2021-07-06,Trinidad and Tobago,French Guiana,1,1,home,Gold Cup qualification,United States
2021-07-06,Haiti,Bermuda,4,1,home,Gold Cup qualification,United States
2021-07-06,Italy,Spain,1,1,home,UEFA Euro,England
2021-07-06,Argentina,Colombia,1,1,home,Copa América,Brazil
2021-07-07,England,Denmark,2,1,home,UEFA Euro,England
2021-07-07,Mozambique,Zimbabwe,0,0,home,COSAFA Cup,South Africa
2021-07-07,Senegal,Namibia,1,2,home,COSAFA Cup,South Africa
2021-07-08,Zambia,Lesotho,1,2,home,COSAFA Cup,South Africa
2021-07-08,South Africa,Eswatini,1,0,home,COSAFA Cup,South Africa
2021-07-09,Malawi,Zimbabwe,2,2,home,COSAFA Cup,South Africa
2021-07-09,Senegal,Mozambique,1,0,home,COSAFA Cup,South Africa
2021-07-09,Peru,Colombia,2,3,home,Copa América,Brazil
2021-07-10,Brazil,Argentina,0,1,home,Copa América,Brazil
2021-07-10,Lesotho,Botswana,0,4,home,COSAFA Cup,South Africa
2021-07-10,Zambia,Eswatini,0,1,home,COSAFA Cup,South Africa
2021-07-10,Mexico,Trinidad and Tobago,0,0,home,Gold Cup,United States
2021-07-11,England,Italy,1,1,home,UEFA Euro,England
2021-07-11,Namibia,Zimbabwe,2,0,home,COSAFA Cup,South Africa
2021-07-11,Mozambique,Malawi,2,0,home,COSAFA Cup,South Africa
2021-07-11,El Salvador,Guatemala,2,0,home,Gold Cup,United States
2021-07-11,Canada,Martinique,4,1,home,Gold Cup,United States
2021-07-11,United States,Haiti,1,0,home,Gold Cup,United States
2021-07-12,Costa Rica,Guadeloupe,3,1,home,Gold Cup,United States
2021-07-12,Jamaica,Suriname,2,0,home,Gold Cup,United States
2021-07-13,Botswana,Zambia,1,2,home,COSAFA Cup,South Africa
2021-07-13,South Africa,Lesotho,4,0,home,COSAFA Cup,South Africa
2021-07-13,Senegal,Zimbabwe,2,1,home,COSAFA Cup,South Africa
2021-07-13,Malawi,Namibia,1,1,home,COSAFA Cup,South Africa
2021-07-13,Qatar,Panama,3,3,home,Gold Cup,United States
2021-07-13,Honduras,Grenada,4,0,home,Gold Cup,United States
2021-07-14,Guatemala,Mexico,0,3,home,Gold Cup,United States
2021-07-14,Trinidad and Tobago,El Salvador,0,2,home,Gold Cup,United States
2021-07-14,Senegal,Malawi,2,1,home,COSAFA Cup,South Africa
2021-07-14,Mozambique,Namibia,1,0,home,COSAFA Cup,South Africa
2021-07-14,Eswatini,Botswana,1,1,home,COSAFA Cup,South Africa
2021-07-14,South Africa,Zambia,0,0,home,COSAFA Cup,South Africa
2021-07-15,Haiti,Canada,1,4,home,Gold Cup,United States
2021-07-15,United States,Martinique,6,1,home,Gold Cup,United States
2021-07-16,Senegal,Eswatini,2,2,home,COSAFA Cup,South Africa
2021-07-16,South Africa,Mozambique,3,0,home,COSAFA Cup,South Africa
2021-07-16,Guadeloupe,Jamaica,1,2,home,Gold Cup,United States
2021-07-16,Suriname,Costa Rica,1,2,home,Gold Cup,United States
2021-07-17,Grenada,Qatar,0,4,home,Gold Cup,United States
2021-07-17,Panama,Honduras,2,3,home,Gold Cup,United States
2021-07-18,Mexico,El Salvador,1,0,home,Gold Cup,United States
2021-07-18,Martinique,Haiti,1,2,home,Gold Cup,United States
2021-07-18,United States,Canada,1,0,home,Gold Cup,United States
2021-07-18,Guatemala,Trinidad and Tobago,1,1,home,Gold Cup,United States
2021-07-18,Eswatini,Mozambique,1,1,home,COSAFA Cup,South Africa
2021-07-18,South Africa,Senegal,0,0,home,COSAFA Cup,South Africa
2021-07-20,Suriname,Guadeloupe,2,1,home,Gold Cup,United States
2021-07-20,Costa Rica,Jamaica,1,0,home,Gold Cup,United States
2021-07-20,Panama,Grenada,3,1,home,Gold Cup,United States
2021-07-20,Honduras,Qatar,0,2,home,Gold Cup,United States
2021-07-24,Mexico,Honduras,3,0,home,Gold Cup,United States
2021-07-24,Qatar,El Salvador,3,2,home,Gold Cup,United States
2021-07-25,Costa Rica,Canada,0,2,home,Gold Cup,United States
2021-07-25,United States,Jamaica,1,0,home,Gold Cup,United States
2021-07-29,Mexico,Canada,2,1,home,Gold Cup,United States
2021-07-29,United States,Qatar,1,0,home,Gold Cup,United States
2021-08-01,United States,Mexico,1,0,home,Gold Cup,United States
2021-08-21,El Salvador,Costa Rica,0,0,home,Friendly,United States
2021-08-22,Niger,Sudan,2,1,home,Friendly,United Arab Emirates
2021-08-26,Sudan,Niger,3,0,home,Friendly,United Arab Emirates
2021-08-26,Ethiopia,Sierra Leone,0,0,home,Friendly,Ethiopia
2021-08-29,Ethiopia,Uganda,2,1,home,Friendly,Ethiopia
2021-09-01,Russia,Croatia,0,0,home,FIFA World Cup qualification,Russia
2021-09-01,Slovenia,Slovakia,1,1,home,FIFA World Cup qualification,Slovenia
2021-09-01,Malta,Cyprus,3,0,home,FIFA World Cup qualification,Malta
2021-09-01,Turkey,Montenegro,2,2,home,FIFA World Cup qualification,Turkey
2021-09-01,Latvia,Gibraltar,3,1,home,FIFA World Cup qualification,Latvia
2021-09-01,Norway,Netherlands,1,1,home,FIFA World Cup qualification,Norway
2021-09-01,Moldova,Austria,0,2,home,FIFA World Cup qualification,Moldova
2021-09-01,Denmark,Scotland,2,0,home,FIFA World Cup qualification,Denmark
2021-09-01,Faroe Islands,Israel,0,4,home,FIFA World Cup qualification,Faroe Islands
2021-09-01,France,Bosnia and Herzegovina,1,1,home,FIFA World Cup qualification,France
2021-09-01,Kazakhstan,Ukraine,2,2,home,FIFA World Cup qualification,Kazakhstan
2021-09-01,Luxembourg,Azerbaijan,2,1,home,FIFA World Cup qualification,Luxembourg
2021-09-01,Portugal,Republic of Ireland,2,1,home,FIFA World Cup qualification,Portugal
2021-09-01,Guinea-Bissau,Guinea,1,1,home,FIFA World Cup qualification,Mauritania
2021-09-01,Bahrain,Haiti,6,1,home,Friendly,Bahrain
2021-09-01,Finland,Wales,0,0,home,Friendly,Finland
2021-09-01,Qatar,Serbia,0,4,home,Friendly,Hungary
2021-09-01,Switzerland,Greece,2,1,home,Friendly,Switzerland
2021-09-01,Comoros,Seychelles,7,1,home,Friendly,Comoros
2021-09-01,Mali,Rwanda,1,0,home,FIFA World Cup qualification,Morocco
2021-09-01,Egypt,Angola,1,0,home,FIFA World Cup qualification,Egypt
2021-09-01,Libya,Gabon,2,1,home,FIFA World Cup qualification,Libya
2021-09-01,Senegal,Togo,2,0,home,FIFA World Cup qualification,Senegal
2021-09-01,Central African Republic,Cape Verde,1,1,home,FIFA World Cup qualification,Cameroon
2021-09-02,North Macedonia,Armenia,0,0,home,FIFA World Cup qualification,North Macedonia
2021-09-02,Estonia,Belgium,2,5,home,FIFA World Cup qualification,Estonia
2021-09-02,Andorra,San Marino,2,0,home,FIFA World Cup qualification,Andorra
2021-09-02,Hungary,England,0,4,home,FIFA World Cup qualification,Hungary
2021-09-02,Poland,Albania,4,1,home,FIFA World Cup qualification,Poland
2021-09-02,Iceland,Romania,0,2,home,FIFA World Cup qualification,Iceland
2021-09-02,Liechtenstein,Germany,0,2,home,FIFA World Cup qualification,Switzerland
2021-09-02,Bolivia,Colombia,1,1,home,FIFA World Cup qualification,Bolivia
2021-09-02,Canada,Honduras,1,1,home,FIFA World Cup qualification,Canada
2021-09-02,Peru,Uruguay,1,1,home,FIFA World Cup qualification,Peru
2021-09-02,Venezuela,Argentina,1,3,home,FIFA World Cup qualification,Venezuela
2021-09-02,Chile,Brazil,0,1,home,FIFA World Cup qualification,Chile
2021-09-02,Czech Republic,Belarus,1,0,home,FIFA World Cup qualification,Czech Republic
2021-09-02,El Salvador,United States,0,0,home,FIFA World Cup qualification,El Salvador
2021-09-02,Panama,Costa Rica,0,0,home,FIFA World Cup qualification,Panama
2021-09-02,Mexico,Jamaica,2,1,home,FIFA World Cup qualification,Mexico
2021-09-02,Ecuador,Paraguay,2,0,home,FIFA World Cup qualification,Ecuador
2021-09-02,Lithuania,Northern Ireland,1,4,home,FIFA World Cup qualification,Lithuania
2021-09-02,Kenya,Uganda,0,0,home,FIFA World Cup qualification,Kenya
2021-09-02,Sweden,Spain,2,1,home,FIFA World Cup qualification,Sweden
2021-09-02,Kyrgyzstan,Palestine,1,0,home,Three Nations Cup,Kyrgyzstan
2021-09-02,Italy,Bulgaria,1,1,home,FIFA World Cup qualification,Italy
2021-09-02,Niger,Burkina Faso,0,2,home,FIFA World Cup qualification,Morocco
2021-09-02,Algeria,Djibouti,8,0,home,FIFA World Cup qualification,Algeria
2021-09-02,Namibia,Congo,1,1,home,FIFA World Cup qualification,South Africa
2021-09-02,Morocco,Sudan,2,0,home,FIFA World Cup qualification,Morocco
2021-09-02,DR Congo,Tanzania,1,1,home,FIFA World Cup qualification,DR Congo
2021-09-02,Nepal,India,1,1,home,Friendly,Nepal
2021-09-02,South Korea,Iraq,0,0,home,FIFA World Cup qualification,South Korea
2021-09-02,Iran,Syria,1,0,home,FIFA World Cup qualification,Iran
2021-09-02,United Arab Emirates,Lebanon,0,0,home,FIFA World Cup qualification,United Arab Emirates
2021-09-02,Japan,Oman,0,1,home,FIFA World Cup qualification,Japan
2021-09-02,Australia,China,3,0,home,FIFA World Cup qualification,Qatar
2021-09-02,Saudi Arabia,Vietnam,3,1,home,FIFA World Cup qualification,Saudi Arabia
2021-09-02,Georgia,Kosovo,0,1,home,FIFA World Cup qualification,Georgia
2021-09-02,Madagascar,Benin,0,1,home,FIFA World Cup qualification,Madagascar
2021-09-03,Ghana,Ethiopia,1,0,home,FIFA World Cup qualification,Ghana
2021-09-03,Zimbabwe,South Africa,0,0,home,FIFA World Cup qualification,Zimbabwe
2021-09-03,Cameroon,Malawi,2,0,home,FIFA World Cup qualification,Cameroon
2021-09-03,Mozambique,Ivory Coast,0,0,home,FIFA World Cup qualification,Mozambique
2021-09-03,Tunisia,Equatorial Guinea,3,0,home,FIFA World Cup qualification,Tunisia
2021-09-03,Mauritania,Zambia,1,2,home,FIFA World Cup qualification,Mauritania
2021-09-03,Nigeria,Liberia,2,0,home,FIFA World Cup qualification,Nigeria
2021-09-04,Israel,Austria,5,2,home,FIFA World Cup qualification,Israel
2021-09-04,Cyprus,Russia,0,2,home,FIFA World Cup qualification,Cyprus
2021-09-04,Slovenia,Malta,1,0,home,FIFA World Cup qualification,Slovenia
2021-09-04,Netherlands,Montenegro,4,0,home,FIFA World Cup qualification,Netherlands
2021-09-04,Slovakia,Croatia,0,1,home,FIFA World Cup qualification,Slovakia
2021-09-04,Gibraltar,Turkey,0,3,home,FIFA World Cup qualification,Gibraltar
2021-09-04,Latvia,Norway,0,2,home,FIFA World Cup qualification,Latvia
2021-09-04,Scotland,Moldova,1,0,home,FIFA World Cup qualification,Scotland
2021-09-04,Qatar,Portugal,1,3,home,Friendly,Hungary
2021-09-04,Ukraine,France,1,1,home,FIFA World Cup qualification,Ukraine
2021-09-04,Finland,Kazakhstan,1,0,home,FIFA World Cup qualification,Finland
2021-09-04,Serbia,Luxembourg,4,1,home,FIFA World Cup qualification,Serbia
2021-09-04,Republic of Ireland,Azerbaijan,1,1,home,FIFA World Cup qualification,Republic of Ireland
2021-09-04,Haiti,Jordan,2,0,home,Friendly,Bahrain
